artist_song,generation,recognition
D.R.S.|||Gangsta Lean,-15,0.19230769230769232
DJ Jazzy Jeff and The Fresh Prince|||Summertime,-15,0.7916666666666666
Damn Yankees|||High Enough,-15,0.391304347826087
Deborah Cox|||Nobody's Supposed To Be Here,-15,0.2564102564102564
Deee-Lite|||Groove Is In The Heart,-15,0.9629629629629629
"Destiny's Child|||Bills, Bills, Bills",-15,0.7407407407407407
Divine|||Lately,-15,0.25396825396825395
Donna Lewis|||I Love You Always Forever,-15,0.7608695652173914
Dr. Dre|||Nuthin' But A G Thang,-15,0.7333333333333333
Dru Hill|||How Deep Is Your Love,-15,0.46938775510204084
Dru Hill|||In My Bed,-15,0.10909090909090909
Duran Duran|||Ordinary World,-15,0.8076923076923077
EMF|||Unbelievable,-15,1.0
Elton John|||Can You Feel The Love Tonight,-15,0.8461538461538461
Elton John|||Candle In The Wind,-15,0.723404255319149
En Vogue|||Don't Let Go ,-15,0.625
En Vogue|||Hold On,-15,0.5882352941176471
En Vogue|||My Lovin' ,-15,0.8709677419354839
Enigma|||Return To Innocence,-15,0.6666666666666666
Enrique Iglesias|||Bailamos,-15,0.9272727272727272
Eric Clapton|||Tears In Heaven,-15,0.8235294117647058
Everything But The Girl|||Missing,-15,0.66
Extreme|||Hole Hearted,-15,0.625
Extreme|||More Than Words,-15,1.0
George Michael|||Don't Let The Sun Go Down On Me,-15,0.8709677419354839
George Michael|||Praying For Time,-15,0.5333333333333333
Glenn Medeiros|||She Ain't Worth It,-15,0.13636363636363635
Gloria Estefan|||Coming Out Of The Dark,-15,0.21875
Guns N' Roses|||November Rain,-15,0.7857142857142857
H-Town|||Knockin' Da Boots,-15,0.17142857142857143
Hanson|||MMMbop,-15,0.8301886792452831
Heart|||All I Wanna Do Is Make Love To You,-15,0.7
"Heights, The|||How Do You Talk To An Angel",-15,0.6111111111111112
Hi-Five|||I Like The Way ,-15,0.5
House Of Pain|||Jump Around,-15,0.9743589743589743
Ini Kamoze|||Here Comes The Hotstepper,-15,1.0
Jade|||Don't Walk Away,-15,0.4090909090909091
James Ingram|||I Don't Have The Heart,-15,0.5
Jane Child|||Don't Wanna Fall In Love,-15,0.6666666666666666
Janet Jackson|||Again,-15,0.4444444444444444
Janet Jackson|||Alright,-15,0.625
Janet Jackson|||And On And On,-15,0.12121212121212122
"Janet Jackson|||Any Time, Any Place",-15,0.32
Janet Jackson|||Black Cat,-15,0.4411764705882353
Janet Jackson|||Come Back To Me,-15,0.47058823529411764
Janet Jackson|||Escapade,-15,0.5527272727272727
Janet Jackson|||If,-15,0.5714285714285714
Janet Jackson|||Love Will Never Do ,-15,0.6
Janet Jackson|||Runaway,-15,0.6
Janet Jackson|||That's The Way Love Goes,-15,0.6296296296296297
Janet|||I Get Lonely,-15,0.4262295081967213
Janet|||Together Again,-15,0.5987654320987654
Jennifer Lopez|||If You Had My Love,-15,0.9322033898305084
Jennifer Paige|||Crush,-15,0.66
Jessica Simpson|||I Wanna Love You Forever,-15,0.23404255319148937
"Jesus Jones|||Real, Real, Real",-15,0.3793103448275862
"Jesus Jones|||Right Here, Right Now",-15,0.8846153846153846
Jewel|||You Were Meant For Me,-15,0.7083333333333334
Joan Osborne|||One Of Us,-15,0.9767441860465116
Jodeci|||Lately,-15,0.23076923076923078
Jody Watley|||Everything,-15,0.36666666666666664
Joe Public|||Live And Learn,-15,0.4722222222222222
John Mellencamp|||Wild Night,-15,0.6111111111111112
Johnny Gill|||Rub You The Right Way,-15,0.4090909090909091
Jon Bon Jovi|||Blaze Of Glory,-15,0.5909090909090909
K-Ci and JoJo|||All My Life,-15,0.7674418604651163
K-Ci and JoJo|||Tell Me It's Real,-15,0.2777777777777778
Karyn White|||Romantic,-15,0.25
Keith Sweat|||Nobody,-15,0.07692307692307693
Keith Sweat|||Twisted,-15,0.37142857142857144
Kris Kross|||Jump,-15,0.8292682926829268
LFO|||Summer Girls,-15,0.6382978723404256
LL Cool J|||Hey Lover,-15,0.34285714285714286
LL Cool J|||Loungin',-15,0.24489795918367346
LSG|||My Body,-15,0.20930232558139536
Lauryn Hill|||Doo Wop ,-15,0.7631578947368421
LeAnn Rimes|||How Do I Live,-15,0.7948717948717948
Lenny Kravitz|||It Ain't Over Til It's Over,-15,0.96
Lisa Loeb and Nine Stories|||Stay,-15,0.7586206896551724
Lisa Stansfield|||All Around The World,-15,0.8571428571428571
Londonbeat|||I've Been Thinking About You,-15,0.782608695652174
Los Del Rio|||Macarena,-15,0.975
Lou Bega|||Mambo No. 5 ,-15,1.0
Luther Vandross|||Endless Love,-15,0.6764705882352942
Luther Vandross|||Power Of Love,-15,0.39285714285714285
M.C. Hammer|||Have You Seen Her,-15,0.23076923076923078
M.C. Hammer|||Pray,-15,0.6521739130434783
Madonna|||Erotica,-15,0.7441860465116279
Madonna|||Frozen,-15,0.7454545454545455
Madonna|||I'll Remember,-15,0.6666666666666666
Madonna|||Justify My Love,-15,0.6956521739130435
Madonna|||Secret,-15,1.0
Madonna|||Take A Bow,-15,0.8723404255319149
Madonna|||This Used To Be My Playground,-15,0.5384615384615384
Madonna|||Vogue,-15,1.0
Marc Anthony|||I Need To Know,-15,0.8536585365853658
Mariah Carey|||Always Be My Baby,-15,0.7391304347826086
Mariah Carey|||Can't Let Go,-15,0.5588235294117647
Mariah Carey|||Dreamlover,-15,0.88
Mariah Carey|||Emotions,-15,0.6666666666666666
Mariah Carey|||Fantasy,-15,0.775
Mariah Carey|||Heartbreaker,-15,0.5652173913043478
Mariah Carey|||Hero,-15,0.5757575757575758
Mariah Carey|||Honey,-15,0.25
Mariah Carey|||I Don't Wanna Cry,-15,0.6153846153846154
Mariah Carey|||I Still Believe,-15,0.38636363636363635
Mariah Carey|||I'll Be There ,-15,0.88
Mariah Carey|||Love Takes Time,-15,0.5
Mariah Carey|||My All,-15,0.3157894736842105
Mariah Carey|||Never Forget You,-15,0.275
Mariah Carey|||One Sweet Day,-15,0.7555555555555555
Mariah Carey|||Someday,-15,0.7241379310344828
Mariah Carey|||Vision Of Love,-15,0.625
Mariah Carey|||Without You,-15,0.9666666666666667
Mark Morrison|||Return Of The Mack,-15,0.8181818181818182
Marky Mark and The Funky Bunch|||Good Vibrations,-15,0.9090909090909091
Mary J. Blige|||Not Gon' Cry,-15,0.13953488372093023
Maxi Priest|||Close To You,-15,0.9285714285714286
Maxwell|||Fortunate,-15,0.07272727272727272
Meat Loaf|||I'd Do Anything For Love ,-15,0.9
Meredith Brooks|||Bitch,-15,0.8
Merril Bainbridge|||Mouth,-15,0.32653061224489793
Method Man|||I'll Be There For You,-15,0.28205128205128205
Michael Bolton|||How Am I Supposed To Live Without You,-15,1.0
Michael Bolton|||How Can We Be Lovers,-15,0.85
Michael Bolton|||Love Is A Wonderful Thing,-15,0.8
Michael Bolton|||When A Man Loves A Woman,-15,0.6
Michael Jackson|||Black Or White,-15,1.0
Michael Jackson|||Remember The Time,-15,0.9333333333333333
Michael Jackson|||You Are Not Alone,-15,0.9245283018867925
Milli Vanilli|||All Or Nothing,-15,0.46153846153846156
Monica|||Angel Of Mine,-15,0.5384615384615384
Monica|||Don't Take It Personal,-15,0.275
Monica|||For You I Will,-15,0.5178571428571429
Monica|||The First Night,-15,0.16666666666666666
Montell Jordan|||Let's Ride,-15,0.2037037037037037
Montell Jordan|||This Is How We Do It,-15,0.9782608695652174
Mr. Big|||To Be With You,-15,0.9655172413793104
Nelson|||Can't Live Without Your Love And Affection,-15,0.3333333333333333
New Edition|||Hit Me Off,-15,0.18421052631578946
New Kids On The Block|||Step By Step,-15,0.7058823529411765
Next|||Too Close,-15,0.6923076923076923
Nicki French|||Total Eclipse Of The Heart,-15,0.7692307692307693
"Notorious B.I.G., The|||Hypnotize",-15,0.7142857142857143
"Notorious B.I.G., The|||Mo Money, Mo Problems",-15,0.7777777777777778
"Notorious B.I.G., The|||One More Chance-Stay With Me",-15,0.5227272727272727
"Notorious B.I.G., The|||The What",-15,0.46511627906976744
Onyx|||Slam,-15,0.5263157894736842
PM Dawn|||I'd Die Without You,-15,0.2903225806451613
PM Dawn|||Set Adrift On Memory Bliss,-15,0.8636363636363636
Patty Smyth|||Sometimes Love Just Ain't Enough,-15,0.6896551724137931
Paula Abdul|||Opposites Attract,-15,0.9523809523809523
Paula Abdul|||Rush Rush,-15,0.8421052631578947
Paula Abdul|||The Promise Of A New Day,-15,0.7222222222222222
Peabo Bryson and Regina Bell|||A Whole New World,-15,0.8333333333333334
Pearl Jam|||Last Kiss,-15,0.7169811320754716
Pebbles|||Giving You The Benefit,-15,0.23076923076923078
Phil Collins|||Do You Remember?,-15,0.7241379310344828
Phil Collins|||I Wish It Would Rain Down,-15,0.6923076923076923
Phil Collins|||Something Happened On The Way To Heaven,-15,0.9615384615384616
Poison|||Something To Believe In,-15,0.36
Poison|||Unskinny Bop,-15,0.5862068965517241
Prince|||Diamonds And Pearls,-15,0.39285714285714285
"Proclaimers, The|||I'm Gonna Be ",-15,0.9523809523809523
Puff Daddy and Faith Evans|||I'll Be Missing You,-15,0.9333333333333333
Puff Daddy|||Been Around The World,-15,0.5510204081632653
Puff Daddy|||Can't Nobody Hold Me Down,-15,0.5277777777777778
Puff Daddy|||Satisfy You,-15,0.2318840579710145
Quad City DJ's|||C'Mon N' Ride It ,-15,0.43478260869565216
R. Kelly|||Bump N' Grind,-15,0.3793103448275862
R. Kelly|||Down Low ,-15,0.02564102564102564
R. Kelly|||I Believe I Can Fly,-15,0.9642857142857143
R. Kelly|||I'm Your Angel,-15,0.4423076923076923
R. Kelly|||You Remind Me Of Something,-15,0.2857142857142857
R.E.M.|||Losing My Religion,-15,1.0
Ralph Tresvant|||Sensitivity,-15,0.2222222222222222
Real McCoy|||Another Night,-15,0.8846153846153846
Real McCoy|||Run Away,-15,0.7073170731707317
Red Hot Chili Peppers|||Under The Bridge,-15,1.0
Ricky Martin|||Livin' La Vida Loca,-15,0.98
Ricky Martin|||She's All I Ever Had,-15,0.36538461538461536
Right Said Fred|||I'm Too Sexy,-15,0.9117647058823529
Rod Stewart|||Downtown Train,-15,0.7307692307692307
Roxette|||Dangerous,-15,0.5
Roxette|||Fading Like A Flower ,-15,0.2
Roxette|||It Must Have Been Love,-15,0.9583333333333334
Roxette|||Joyride,-15,0.8695652173913043
SWV|||Right Here ,-15,0.52
SWV|||Weak,-15,0.358974358974359
Salt 'N Pepa|||Shoop,-15,0.75
Salt 'N Pepa|||Whatta Man,-15,0.9642857142857143
Santana|||Smooth,-15,0.9848484848484849
Sarah McLachlan|||Adia,-15,0.5957446808510638
Sarah McLachlan|||Angel,-15,0.6764705882352942
Savage Garden|||I Knew I Loved You,-15,0.7857142857142857
Savage Garden|||I Want You,-15,0.7441860465116279
Savage Garden|||Truly Madly Deeply,-15,0.7804878048780488
Scorpions|||Wind Of Change,-15,0.6451612903225806
Seal|||Kiss From A Rose,-15,0.9230769230769231
Seduction|||Two To Make It Right,-15,0.7647058823529411
Shaggy|||Boombastic,-15,0.8529411764705882
Shai|||If I Ever Fall In Love,-15,0.5555555555555556
Shania Twain|||From This Moment On,-15,0.5416666666666666
Shania Twain|||You're Still The One,-15,0.9245283018867925
Shanice|||I Love Your Smile,-15,0.6153846153846154
Shanice|||Saving Forever For You,-15,0.3103448275862069
Sheryl Crow|||All I Wanna Do,-15,0.9484536082474226
Silk|||Freak Me,-15,0.15384615384615385
Sinead O'Connor|||Nothing Compares 2 U,-15,0.85
Sir Mix-A-Lot|||Baby Got Back,-15,0.8484848484848485
Sixpence None The Richer|||Kiss Me,-15,0.9791666666666666
Smash Mouth|||All Star,-15,1.0
Snap!|||The Power,-15,1.0
Snow|||Informer,-15,0.9117647058823529
Somethin' For The People|||My Love Is The Shhh!,-15,0.20408163265306123
Soul For Real|||Candy Rain,-15,0.22641509433962265
"Spice Girls, The|||Wannabe",-15,1.0
Stevie B|||Because I Love You ,-15,0.4
Styx|||Show Me The Way,-15,0.4583333333333333
Sugar Ray|||Every Morning,-15,0.7346938775510204
Surface|||The First Time,-15,0.3611111111111111
Sweet Sensation|||If Wishes Came True,-15,0.21052631578947367
TLC|||Baby-Baby-Baby,-15,0.5862068965517241
TLC|||Creep,-15,0.5128205128205128
TLC|||No Scrubs,-15,0.925
TLC|||Red Light Special,-15,0.5
TLC|||Unpretty,-15,0.7101449275362319
TLC|||Waterfalls,-15,1.0
Tag Team|||Whoomp! There It Is,-15,0.8888888888888888
Tara Kemp|||Hold You Tight,-15,0.23809523809523808
Taylor Dayne|||I'll Be Your Shelter,-15,0.4090909090909091
Taylor Dayne|||Love Will Lead You Back,-15,0.16666666666666666
Technotronic|||Pump Up The Jam,-15,0.9375
Third Eye Blind|||Semi-Charmed Life,-15,0.8526315789473684
Timmy T|||One More Try,-15,0.5714285714285714
Tommy Page|||I'll Be Your Everything,-15,0.25
Toni Braxton|||Breathe Again,-15,0.5454545454545454
Toni Braxton|||Un-Break My Heart,-15,0.9545454545454546
Toni Braxton|||You're Makin' Me High,-15,0.43902439024390244
Tony Rich Project|||Nobody Knows,-15,0.5319148936170213
Tracie Spencer|||This House,-15,0.16666666666666666
Tracy Chapman|||Give Me One Reason,-15,0.7804878048780488
UB40|||Can't Help Falling In Love,-15,0.8
Usher|||My Way,-15,0.2727272727272727
Usher|||Nice and Slow,-15,0.3709677419354839
Usher|||You Make Me Wanna..,-15,0.5121951219512195
Vanessa Williams and Brian McKnight|||Love Is,-15,0.5217391304347826
Vanessa Williams|||Colors Of The Wind,-15,0.7
Vanessa Williams|||Save The Best For Last,-15,0.8648648648648649
Vanilla Ice|||Ice Ice Baby,-15,0.9047619047619048
Vanilla Ice|||Play That Funky Music,-15,0.7692307692307693
Warren G|||Regulate,-15,0.6756756756756757
Whitney Houston|||All The Man That I Need,-15,0.5714285714285714
Whitney Houston|||Exhale ,-15,0.5945945945945946
Whitney Houston|||Heartbreak Hotel,-15,0.2549019607843137
Whitney Houston|||I Believe In You And Me,-15,0.45454545454545453
Whitney Houston|||I Have Nothing,-15,0.7692307692307693
Whitney Houston|||I Will Always Love You,-15,0.9772727272727273
Whitney Houston|||I'm Every Woman,-15,0.8214285714285714
Whitney Houston|||I'm Your Baby Tonight,-15,0.9
Whitney Houston|||It's Not Right But It's Okay,-15,0.6486486486486487
Will Smith|||Gettin' Jiggy Wit It,-15,0.8541666666666666
Will Smith|||Wild Wild West,-15,0.9154929577464789
Wilson Phillips|||Hold On,-15,0.9
Wilson Phillips|||Impulsive,-15,0.5555555555555556
Wilson Phillips|||Release Me,-15,0.5384615384615384
Wilson Phillips|||You're In Love,-15,0.4583333333333333
Wreckx-N-Effect|||Rump Shaker,-15,0.8
Xscape|||Just Kickin' It,-15,0.28125
diVINYLS|||I Touch Myself,-15,0.8275862068965517
Popular average,-15,0.9590463948973658
2 Pac|||California Love,-14,0.6938775510204082
2Pac|||How Do U Want It,-14,0.30612244897959184
702|||Where My Girls At?,-14,0.6666666666666666
Ace Of Base|||All That She Wants,-14,1.0
Ace Of Base|||Don't Turn Around,-14,0.918918918918919
Ace Of Base|||The Sign,-14,0.9583333333333334
Adina Howard|||Freak Like Me,-14,0.4090909090909091
Aerosmith|||I Don't Want To Miss A Thing,-14,0.9591836734693877
Aerosmith|||Janie's Got A Gun,-14,0.92
Alanis Morissette|||Ironic,-14,1.0
Alannah Myles|||Black Velvet,-14,0.9565217391304348
Alias|||More Than Words Can Say,-14,0.35714285714285715
All Saints|||Never Ever,-14,0.532258064516129
All-4-One|||I Swear,-14,0.926829268292683
Allure|||All Cried Out,-14,0.25
Amy Grant|||Baby Baby,-14,0.8064516129032258
Amy Grant|||Every Heartbeat,-14,0.7916666666666666
Atlantic Starr|||Masterpiece,-14,0.2972972972972973
"B-52's, The|||Roam",-14,0.782608695652174
BLACKstreet|||No Diggity,-14,0.9069767441860465
Babyface|||When Can I See You,-14,0.2222222222222222
"Backstreet Boys, The|||Everybody ",-14,0.9850746268656716
"Backstreet Boys, The|||Quit Playing Games",-14,0.8571428571428571
Barenaked Ladies|||One Week,-14,0.88
Bell Biv DeVoe|||Do Me!,-14,0.6571428571428571
Bell Biv DeVoe|||Poison,-14,0.7142857142857143
Bette Midler|||From A Distance,-14,0.8518518518518519
Billy Idol|||Cradle Of Love,-14,0.5454545454545454
Billy Joel|||The River Of Dreams,-14,0.9459459459459459
Billy Ray Cyrus|||Achy Breaky Heart,-14,1.0
Bobby Brown|||Humpin' Around,-14,0.78125
Bon Jovi|||Always,-14,0.75
Bone Thugs N Harmony|||Look Into My Eyes,-14,0.2
Bone Thugs N Harmony|||Tha Crossroads,-14,0.5897435897435898
Boyz II Men|||4 Seasons Of Loneliness,-14,0.2682926829268293
Boyz II Men|||End Of The Road,-14,0.8636363636363636
Boyz II Men|||I'll Make Love To You,-14,0.675
Boyz II Men|||In The Still Of The Nite ,-14,0.6551724137931034
Boyz II Men|||It's So Hard To Say Goodbye To Yesterday,-14,0.5483870967741935
Boyz II Men|||Motownphilly,-14,0.6666666666666666
Boyz II Men|||On Bended Knee,-14,0.6206896551724138
Boyz II Men|||Water Runs Dry,-14,0.4883720930232558
Brandy and Monica|||The Boy Is Mine,-14,0.7678571428571429
Brandy|||Baby,-14,0.36363636363636365
Brandy|||Have You Ever?,-14,0.6349206349206349
Brandy|||Sittin' Up In My Room,-14,0.34782608695652173
Brian McKnight|||Back At One,-14,0.58
Britney Spears|||..Baby One More Time,-14,0.9642857142857143
Bryan Adams|||All For Love,-14,0.6862745098039216
Bryan Adams|||Can't Stop This Thing We Started,-14,0.6538461538461539
Bryan Adams|||Everything I Do I Do It For You,-14,0.9583333333333334
Bryan Adams|||Have You Ever Really Loved A Woman?,-14,0.6595744680851063
Busta Rhymes|||What's It Gonna Be?!,-14,0.4107142857142857
C and C Music Factory|||Gonna Make You Sweat,-14,0.9444444444444444
C and C Music Factory|||Here We Go,-14,0.84
C+C Music Factory|||Things That Make You Go Hmmmm,-14,0.75
Calloway|||I Wanna Be Rich,-14,0.28
Cathy Dennis|||Touch Me ,-14,0.8387096774193549
Celine Dion|||All By Myself,-14,0.8846153846153846
Celine Dion|||Because You Loved Me,-14,0.8260869565217391
Celine Dion|||If You Asked Me To,-14,0.5806451612903226
Celine Dion|||It's All Coming Back To Me Now,-14,0.8125
Celine Dion|||My Heart Will Go On,-14,1.0
Celine Dion|||The Power Of Love,-14,0.8157894736842105
Celine Dion|||Where Does My Heart Beat Now,-14,0.4090909090909091
Changing Faces|||Stroke You Up,-14,0.10810810810810811
Cher|||Believe,-14,1.0
Christina Aguilera|||Genie In A Bottle,-14,1.0
Color Me Badd|||All 4 Love,-14,0.6842105263157895
Color Me Badd|||I Adore Mi Amor,-14,0.39285714285714285
Color Me Badd|||I Wanna Sex You Up,-14,0.78125
Coolio|||Fantastic Voyage,-14,0.5581395348837209
Coolio|||Gangsta's Paradise,-14,1.0
Crash Test Dummies|||Mmm Mmm Mmm Mmm,-14,0.8666666666666667
D.R.S.|||Gangsta Lean,-14,0.17857142857142858
DJ Jazzy Jeff and The Fresh Prince|||Summertime,-14,0.8064516129032258
Damn Yankees|||High Enough,-14,0.2558139534883721
Deborah Cox|||Nobody's Supposed To Be Here,-14,0.2413793103448276
Deee-Lite|||Groove Is In The Heart,-14,0.8695652173913043
"Destiny's Child|||Bills, Bills, Bills",-14,0.7894736842105263
Divine|||Lately,-14,0.2765957446808511
Donna Lewis|||I Love You Always Forever,-14,0.813953488372093
Dr. Dre|||Nuthin' But A G Thang,-14,0.7586206896551724
Dru Hill|||How Deep Is Your Love,-14,0.46
Dru Hill|||In My Bed,-14,0.14
Duran Duran|||Ordinary World,-14,0.76
EMF|||Unbelievable,-14,1.0
Elton John|||Can You Feel The Love Tonight,-14,0.9736842105263158
Elton John|||Candle In The Wind,-14,0.7962962962962963
En Vogue|||Don't Let Go ,-14,0.6521739130434783
En Vogue|||Hold On,-14,0.5357142857142857
En Vogue|||My Lovin' ,-14,0.8076923076923077
Enigma|||Return To Innocence,-14,0.8043478260869565
Enrique Iglesias|||Bailamos,-14,0.9814814814814815
Eric Clapton|||Tears In Heaven,-14,0.875
Everything But The Girl|||Missing,-14,0.6862745098039216
Extreme|||Hole Hearted,-14,0.5
Extreme|||More Than Words,-14,0.975
George Michael|||Don't Let The Sun Go Down On Me,-14,0.7692307692307693
George Michael|||Praying For Time,-14,0.5
Glenn Medeiros|||She Ain't Worth It,-14,0.25
Gloria Estefan|||Coming Out Of The Dark,-14,0.2
Guns N' Roses|||November Rain,-14,0.9565217391304348
H-Town|||Knockin' Da Boots,-14,0.3611111111111111
Hanson|||MMMbop,-14,0.8235294117647058
Heart|||All I Wanna Do Is Make Love To You,-14,0.9375
"Heights, The|||How Do You Talk To An Angel",-14,0.5862068965517241
Hi-Five|||I Like The Way ,-14,0.3235294117647059
House Of Pain|||Jump Around,-14,0.9411764705882353
Ini Kamoze|||Here Comes The Hotstepper,-14,0.9310344827586207
Jade|||Don't Walk Away,-14,0.65625
James Ingram|||I Don't Have The Heart,-14,0.5714285714285714
Jane Child|||Don't Wanna Fall In Love,-14,0.6111111111111112
Janet Jackson|||Again,-14,0.6470588235294118
Janet Jackson|||Alright,-14,0.5625
Janet Jackson|||And On And On,-14,0.17647058823529413
"Janet Jackson|||Any Time, Any Place",-14,0.2222222222222222
Janet Jackson|||Black Cat,-14,0.4
Janet Jackson|||Come Back To Me,-14,0.4375
Janet Jackson|||Escapade,-14,0.6193771626297578
Janet Jackson|||If,-14,0.6538461538461539
Janet Jackson|||Love Will Never Do ,-14,0.5172413793103449
Janet Jackson|||Runaway,-14,0.7291666666666666
Janet Jackson|||That's The Way Love Goes,-14,0.5151515151515151
Janet|||I Get Lonely,-14,0.3333333333333333
Janet|||Together Again,-14,0.6477987421383647
Jennifer Lopez|||If You Had My Love,-14,0.9318181818181818
Jennifer Paige|||Crush,-14,0.6923076923076923
Jessica Simpson|||I Wanna Love You Forever,-14,0.35185185185185186
"Jesus Jones|||Real, Real, Real",-14,0.25806451612903225
"Jesus Jones|||Right Here, Right Now",-14,0.8275862068965517
Jewel|||You Were Meant For Me,-14,0.8085106382978723
Joan Osborne|||One Of Us,-14,0.96875
Jodeci|||Lately,-14,0.18181818181818182
Jody Watley|||Everything,-14,0.3548387096774194
Joe Public|||Live And Learn,-14,0.5769230769230769
John Mellencamp|||Wild Night,-14,0.625
Johnny Gill|||Rub You The Right Way,-14,0.42105263157894735
Jon Bon Jovi|||Blaze Of Glory,-14,0.5555555555555556
K-Ci and JoJo|||All My Life,-14,0.7924528301886793
K-Ci and JoJo|||Tell Me It's Real,-14,0.3793103448275862
Karyn White|||Romantic,-14,0.2857142857142857
Keith Sweat|||Nobody,-14,0.17307692307692307
Keith Sweat|||Twisted,-14,0.3673469387755102
Kris Kross|||Jump,-14,0.8620689655172413
LFO|||Summer Girls,-14,0.6545454545454545
LL Cool J|||Hey Lover,-14,0.3684210526315789
LL Cool J|||Loungin',-14,0.29411764705882354
LSG|||My Body,-14,0.11627906976744186
Lauryn Hill|||Doo Wop ,-14,0.7843137254901961
LeAnn Rimes|||How Do I Live,-14,0.5897435897435898
Lenny Kravitz|||It Ain't Over Til It's Over,-14,1.0
Lisa Loeb and Nine Stories|||Stay,-14,0.8157894736842105
Lisa Stansfield|||All Around The World,-14,0.8620689655172413
Londonbeat|||I've Been Thinking About You,-14,1.0
Los Del Rio|||Macarena ,-14,0.9803921568627451
Lou Bega|||Mambo No. 5 ,-14,1.0
Luther Vandross|||Endless Love,-14,0.4857142857142857
