artist_song,mean_millennial_recognition,mean_gen_z_recognition
Mariah Carey|||Fantasy,0.5296570470072578,0.13745366432672934
Mariah Carey|||Heartbreaker,0.47029901511390726,0.20169647239660027
Mariah Carey|||Hero,0.4205840151731614,0.2495851370851371
Mariah Carey|||Honey,0.31961934015017135,0.14747706990976803
Mariah Carey|||I Don't Wanna Cry,0.1785902503293808,0.16013522484705497
Mariah Carey|||I Still Believe,0.29156459985829203,0.18168561036208097
Mariah Carey|||I'll Be There ,0.570739711838456,0.28580491889131693
Mariah Carey|||Love Takes Time,0.23443350925895345,0.25720127007668725
Mariah Carey|||My All,0.3251333951595049,0.17340330465766007
Mariah Carey|||Never Forget You,0.22950833488498087,0.19140976746649718
Mariah Carey|||One Sweet Day,0.45770167413317536,0.17936476969085666
Mariah Carey|||Someday,0.218315627876434,0.1053226095930363
Mariah Carey|||Vision Of Love,0.1819318750646249,0.09625424246637672
Mariah Carey|||Without You,0.5942628698788679,0.3135944610944611
Mark Morrison|||Return Of The Mack,0.5836969624581696,0.3244591574332954
Marky Mark and The Funky Bunch|||Good Vibrations,0.7855678986576934,0.6209177333724935
Mary J. Blige|||Not Gon' Cry,0.10033821909222303,0.07620473140523265
Maxi Priest|||Close To You,0.31051398330626484,0.20089255396555905
Maxwell|||Fortunate,0.07617906611158205,0.059514059514059504
Meat Loaf|||I'd Do Anything For Love ,0.5835747179787943,0.2783353310813265
Meredith Brooks|||Bitch,0.5733135541961601,0.18246803776875953
Merril Bainbridge|||Mouth,0.20599048462010386,0.07327374057526423
Method Man|||I'll Be There For You,0.2103857733381063,0.09637515262515262
Michael Bolton|||How Am I Supposed To Live Without You,0.4463157170165269,0.24524840859012687
Michael Bolton|||How Can We Be Lovers,0.29009601813100716,0.20068888114865127
Michael Bolton|||Love Is A Wonderful Thing,0.19344658197524492,0.1364233841684822
Michael Bolton|||When A Man Loves A Woman,0.406330572589411,0.2064353946706888
Michael Jackson|||Black Or White,0.8935357239968912,0.8127525252525253
Michael Jackson|||Remember The Time,0.5859473307334203,0.42104973424275577
Michael Jackson|||You Are Not Alone,0.774254450836188,0.6281796896164712
Milli Vanilli|||All Or Nothing,0.08746934640138532,0.04588679067845735
Monica|||Angel Of Mine,0.32126635368479156,0.09083557470913055
Monica|||Don't Take It Personal,0.165648932806219,0.07163987516928692
Monica|||For You I Will,0.4199842093781468,0.20485036119711045
Monica|||The First Night,0.15266637479109665,0.08048569669413659
Montell Jordan|||Let's Ride,0.12195025681711542,0.08170800933958829
Montell Jordan|||This Is How We Do It,0.8455025995893567,0.6231349949313335
Mr. Big|||To Be With You,0.5629539709333776,0.18920174016579125
Nelson|||Can't Live Without Your Love And Affection,0.09257656541179997,0.0712297068041071
New Edition|||Hit Me Off,0.13981175670151427,0.06984476097379323
New Kids On The Block|||Step By Step,0.27771517659871126,0.18432409020110527
Next|||Too Close,0.4557614927485197,0.13980429292929294
Nicki French|||Total Eclipse Of The Heart,0.675354960380444,0.46998387946663805
"Notorious B.I.G., The|||Hypnotize",0.6335144802911706,0.43628321376548335
"Notorious B.I.G., The|||Mo Money, Mo Problems",0.6274237076376866,0.34740142898037635
"Notorious B.I.G., The|||One More Chance-Stay With Me",0.3736181453899526,0.14311465822548516
"Notorious B.I.G., The|||The What",0.39307889062457785,0.33280649540517965
Onyx|||Slam,0.3684381357107118,0.23171362879802773
PM Dawn|||I'd Die Without You,0.04841015139061942,0.0228978978978979
PM Dawn|||Set Adrift On Memory Bliss,0.1676944262338436,0.0669281045751634
Patty Smyth|||Sometimes Love Just Ain't Enough,0.2106335634010886,0.10473411372843237
Paula Abdul|||Opposites Attract,0.3225891760330338,0.15312412309441173
Paula Abdul|||Rush Rush,0.1636319489676797,0.08378904244409523
Paula Abdul|||The Promise Of A New Day,0.10990623836896436,0.043115660602628204
Peabo Bryson and Regina Bell|||A Whole New World,0.8553899906922361,0.7004897716662423
Pearl Jam|||Last Kiss,0.5577678907319416,0.19010861738931917
Pebbles|||Giving You The Benefit,0.08835389991582093,0.07516526479689585
Phil Collins|||Do You Remember?,0.14697882577881108,0.12068791933838104
Phil Collins|||I Wish It Would Rain Down,0.17768525285884804,0.09586858578264039
Phil Collins|||Something Happened On The Way To Heaven,0.43398583183930545,0.32276524477653873
Poison|||Something To Believe In,0.11760396230937631,0.09826361239404718
Poison|||Unskinny Bop,0.1985136147959494,0.10839669584264021
Prince|||Diamonds And Pearls,0.0635322645245603,0.10457752124418791
"Proclaimers, The|||I'm Gonna Be ",0.8672212824650914,0.6451663533050259
Puff Daddy and Faith Evans|||I'll Be Missing You,0.8933642776321219,0.6475854587903616
Puff Daddy|||Been Around The World,0.35434940080482397,0.16064955159782748
Puff Daddy|||Can't Nobody Hold Me Down,0.4526023774692913,0.3648621148621149
Puff Daddy|||Satisfy You,0.218196841134537,0.15163818923216071
Quad City DJ's|||C'Mon N' Ride It ,0.3465341699347648,0.07584471722402757
R. Kelly|||Bump N' Grind,0.26791483434754904,0.09959883514569585
R. Kelly|||Down Low ,0.09705926261707591,0.03446589446589447
R. Kelly|||I Believe I Can Fly,0.9623497092807188,0.8195787417974477
R. Kelly|||I'm Your Angel,0.32699179008019724,0.14869733455259773
R. Kelly|||You Remind Me Of Something,0.148955024549074,0.07257557257557258
R.E.M.|||Losing My Religion,0.8928407219840587,0.7410270535880291
Ralph Tresvant|||Sensitivity,0.12036254402408125,0.08513814613642989
Real McCoy|||Another Night,0.7497679191993014,0.4372782481334619
Real McCoy|||Run Away,0.512466651186139,0.21657932442246172
Red Hot Chili Peppers|||Under The Bridge,0.835011970607418,0.5425998410890508
Ricky Martin|||Livin' La Vida Loca,0.9228367851837734,0.7898665976838086
Ricky Martin|||She's All I Ever Had,0.2735729505494337,0.11114284031039068
Right Said Fred|||I'm Too Sexy,0.717086079387864,0.3050084175084175
Rod Stewart|||Downtown Train,0.20216652243459418,0.06663982823403113
Roxette|||Dangerous,0.08390400823704036,0.10117936612501828
Roxette|||Fading Like A Flower ,0.13652858051900166,0.15811067665906375
Roxette|||It Must Have Been Love,0.6191891851842758,0.4291078202842909
Roxette|||Joyride,0.26471070761188564,0.15238481756971137
SWV|||Right Here ,0.22537205352608625,0.10476454292732129
SWV|||Weak,0.14001072216426388,0.08128156565656566
Salt 'N Pepa|||Shoop,0.4693067965839739,0.26080907110318874
Salt 'N Pepa|||Whatta Man,0.7604617109262088,0.43213546114474904
Santana|||Smooth,0.9305206799979661,0.5694710001763271
Sarah McLachlan|||Adia,0.434715643523506,0.12563792412675998
Sarah McLachlan|||Angel,0.5384472663451506,0.19338143338143335
Savage Garden|||I Knew I Loved You,0.7150858556616817,0.3011158594491928
Savage Garden|||I Want You,0.5590807166749524,0.13760999536861607
Savage Garden|||Truly Madly Deeply,0.6334961682012427,0.19597825064990382
Scorpions|||Wind Of Change,0.2474883652971116,0.31258872085484984
Seal|||Kiss From A Rose,0.877161582684379,0.5148655767836803
Seduction|||Two To Make It Right,0.2242877501381723,0.14045378904249872
Shaggy|||Boombastic,0.6046771276022948,0.371050860592218
Shai|||If I Ever Fall In Love,0.19399829313597414,0.0707374040707374
Shania Twain|||From This Moment On,0.4875315149848441,0.22490107786177047
Shania Twain|||You're Still The One,0.8152942690492296,0.3029738080071784
Shanice|||I Love Your Smile,0.19725379610751403,0.07480841526894158
Shanice|||Saving Forever For You,0.1514224837192317,0.1417820029130407
Sheryl Crow|||All I Wanna Do,0.7584262959355897,0.32959608255765943
Silk|||Freak Me,0.112818597278689,0.06504941599281222
Sinead O'Connor|||Nothing Compares 2 U,0.2942698041946793,0.13950365366774034
Sir Mix-A-Lot|||Baby Got Back,0.8410190931612634,0.7678453285969296
Sixpence None The Richer|||Kiss Me,0.8935627542959947,0.66264320517304
Smash Mouth|||All Star,0.9518318395565596,0.9237921191868561
Snap!|||The Power,0.9203424666772388,0.8834441584441586
Snow|||Informer,0.5275816361744073,0.29433967362885965
Somethin' For The People|||My Love Is The Shhh!,0.1961351848971302,0.11481021394064872
Soul For Real|||Candy Rain,0.14924074424646047,0.06776094276094276
"Spice Girls, The|||Wannabe",0.9830066625540627,0.9264998694346521
Stevie B|||Because I Love You ,0.13052784590034888,0.14028350020674582
Styx|||Show Me The Way,0.15748014143441258,0.1210508154444081
Sugar Ray|||Every Morning,0.6369055254774558,0.25953461585295057
Surface|||The First Time,0.07571885439064552,0.06275472080069781
Sweet Sensation|||If Wishes Came True,0.05488628844858717,0.051567314960172105
TLC|||Baby-Baby-Baby,0.11689018012399155,0.07853235458498616
TLC|||Creep,0.4188789619461933,0.155975401010862
TLC|||No Scrubs,0.8930360846261581,0.6671043098978208
TLC|||Red Light Special,0.19443893237632118,0.06669312169312169
TLC|||Unpretty,0.5146451898831427,0.21471991471991472
TLC|||Waterfalls,0.8462653649309831,0.496891996891997
Tag Team|||Whoomp! There It Is,0.8155501139732585,0.5143356761066199
Tara Kemp|||Hold You Tight,0.0503953952916959,0.03729183177110376
Taylor Dayne|||I'll Be Your Shelter,0.0858426746283865,0.07348752573615776
Taylor Dayne|||Love Will Lead You Back,0.05432373043956715,0.031722825582474704
Technotronic|||Pump Up The Jam,0.6454390817331613,0.42456618634078697
Third Eye Blind|||Semi-Charmed Life,0.7314017170863852,0.43970418485274537
Timmy T|||One More Try,0.09254382168335219,0.10340255719512685
Tommy Page|||I'll Be Your Everything,0.07148318111538436,0.06091627188325301
Toni Braxton|||Breathe Again,0.18493365496305605,0.12483404150070816
Toni Braxton|||Un-Break My Heart,0.9016162874125248,0.5846867402400682
Toni Braxton|||You're Makin' Me High,0.22407920282920282,0.11404835224688166
Tony Rich Project|||Nobody Knows,0.24093887013576165,0.05441062981760075
Tracie Spencer|||This House,0.04902353538049744,0.05783747001913384
Tracy Chapman|||Give Me One Reason,0.44842474489207423,0.12548726118705836
UB40|||Can't Help Falling In Love,0.5058898122821408,0.27171352223631823
Usher|||My Way,0.23380998666236727,0.15691651780372554
Usher|||Nice and Slow,0.198725025972212,0.08108187896908171
Usher|||You Make Me Wanna..,0.428589042924803,0.13688930894657297
Vanessa Williams and Brian McKnight|||Love Is,0.2068169673070873,0.09630824300838647
Vanessa Williams|||Colors Of The Wind,0.6507541296117231,0.3316968706674589
Vanessa Williams|||Save The Best For Last,0.4224703050763375,0.12349279359507526
Vanilla Ice|||Ice Ice Baby,0.6828830889079919,0.46038706837057664
Vanilla Ice|||Play That Funky Music,0.5354012156141642,0.29951801050780064
Warren G|||Regulate,0.44788632508456777,0.19675541260907115
Whitney Houston|||All The Man That I Need,0.20863805252761367,0.1304929267981512
Whitney Houston|||Exhale ,0.32027939491130536,0.19427250786899908
Whitney Houston|||Heartbreak Hotel,0.23934907185669316,0.0947279646530403
Whitney Houston|||I Believe In You And Me,0.3190615407798401,0.26393381511135133
Whitney Houston|||I Have Nothing,0.525907608622083,0.4038666564153821
Whitney Houston|||I Will Always Love You,0.9067138658728674,0.8529508857961435
Whitney Houston|||I'm Every Woman,0.6121037652021513,0.31119545659019343
Whitney Houston|||I'm Your Baby Tonight,0.28394163292728464,0.12401328992980537
Whitney Houston|||It's Not Right But It's Okay,0.48711606217790054,0.21745463951346303
Will Smith|||Gettin' Jiggy Wit It,0.7546695999394356,0.43095647243487706
Will Smith|||Wild Wild West,0.7570878065972471,0.2808266794145882
Wilson Phillips|||Hold On,0.5550768708908712,0.2285608797917796
Wilson Phillips|||Impulsive,0.10414866825673742,0.07736238481674589
Wilson Phillips|||Release Me,0.12772688564948145,0.06028574342833829
Wilson Phillips|||You're In Love,0.1302900495698016,0.06012627723154038
Wreckx-N-Effect|||Rump Shaker,0.4691011770859604,0.14808456157016858
Xscape|||Just Kickin' It,0.09215446803216687,0.05292301784237268
diVINYLS|||I Touch Myself,0.3567665831232339,0.09394334226390966
