artist_song,generation,recognition
Michael Bolton|||When A Man Loves A Woman,-13,0.641
Michael Jackson|||Black Or White,-13,0.992
Michael Jackson|||Remember The Time,-13,0.883
Michael Jackson|||You Are Not Alone,-13,0.925
Milli Vanilli|||All Or Nothing,-13,0.445
Monica|||Angel Of Mine,-13,0.493
Monica|||Don't Take It Personal,-13,0.321
Monica|||For You I Will,-13,0.509
Monica|||The First Night,-13,0.194
Montell Jordan|||Let's Ride,-13,0.215
Montell Jordan|||This Is How We Do It,-13,0.924
Mr. Big|||To Be With You,-13,0.947
Nelson|||Can't Live Without Your Love And Affection,-13,0.333
New Edition|||Hit Me Off,-13,0.212
New Kids On The Block|||Step By Step,-13,0.690
Next|||Too Close,-13,0.642
Nicki French|||Total Eclipse Of The Heart,-13,0.849
"Notorious B.I.G., The|||Hypnotize",-13,0.672
"Notorious B.I.G., The|||Mo Money, Mo Problems",-13,0.711
"Notorious B.I.G., The|||One More Chance-Stay With Me",-13,0.442
"Notorious B.I.G., The|||The What",-13,0.439
Onyx|||Slam,-13,0.535
PM Dawn|||I'd Die Without You,-13,0.213
PM Dawn|||Set Adrift On Memory Bliss,-13,0.717
Patty Smyth|||Sometimes Love Just Ain't Enough,-13,0.668
Paula Abdul|||Opposites Attract,-13,0.802
Paula Abdul|||Rush Rush,-13,0.785
Paula Abdul|||The Promise Of A New Day,-13,0.587
Peabo Bryson and Regina Bell|||A Whole New World,-13,0.872
Pearl Jam|||Last Kiss,-13,0.667
Pebbles|||Giving You The Benefit,-13,0.314
Phil Collins|||Do You Remember?,-13,0.615
Phil Collins|||I Wish It Would Rain Down,-13,0.598
Phil Collins|||Something Happened On The Way To Heaven,-13,0.850
Poison|||Something To Believe In,-13,0.339
Poison|||Unskinny Bop,-13,0.520
Prince|||Diamonds And Pearls,-13,0.313
"Proclaimers, The|||I'm Gonna Be ",-13,0.952
Puff Daddy and Faith Evans|||I'll Be Missing You,-13,0.934
Puff Daddy|||Been Around The World,-13,0.520
Puff Daddy|||Can't Nobody Hold Me Down,-13,0.608
Puff Daddy|||Satisfy You,-13,0.275
Quad City DJ's|||C'Mon N' Ride It,-13,0.449
R. Kelly|||Bump N' Grind,-13,0.360
R. Kelly|||Down Low,-13,0.140
R. Kelly|||I Believe I Can Fly,-13,0.978
R. Kelly|||I'm Your Angel,-13,0.453
R. Kelly|||You Remind Me Of Something,-13,0.265
R.E.M.|||Losing My Religion,-13,1.000
Ralph Tresvant|||Sensitivity,-13,0.245
Real McCoy|||Another Night,-13,0.856
Real McCoy|||Run Away,-13,0.672
Red Hot Chili Peppers|||Under The Bridge,-13,0.946
Ricky Martin|||Livin' La Vida Loca,-13,0.972
Ricky Martin|||She's All I Ever Had,-13,0.363
Right Said Fred|||I'm Too Sexy,-13,0.921
Rod Stewart|||Downtown Train,-13,0.660
Roxette|||Dangerous,-13,0.538
Roxette|||Fading Like A Flower,-13,0.275
Roxette|||It Must Have Been Love,-13,0.930
Roxette|||Joyride,-13,0.816
SWV|||Right Here,-13,0.519
SWV|||Weak,-13,0.339
Salt 'N Pepa|||Shoop,-13,0.636
Salt 'N Pepa|||Whatta Man,-13,0.923
Santana|||Smooth,-13,0.985
Sarah McLachlan|||Adia,-13,0.598
Sarah McLachlan|||Angel,-13,0.657
Savage Garden|||I Knew I Loved You,-13,0.825
Savage Garden|||I Want You,-13,0.725
Savage Garden|||Truly Madly Deeply,-13,0.796
Scorpions|||Wind Of Change,-13,0.614
Seal|||Kiss From A Rose,-13,0.961
Seduction|||Two To Make It Right,-13,0.572
Shaggy|||Boombastic,-13,0.818
Shai|||If I Ever Fall In Love,-13,0.467
Shania Twain|||From This Moment On,-13,0.533
Shania Twain|||You're Still The One,-13,0.948
Shanice|||I Love Your Smile,-13,0.622
Shanice|||Saving Forever For You,-13,0.397
Sheryl Crow|||All I Wanna Do,-13,0.935
Silk|||Freak Me,-13,0.266
Sinead O'Connor|||Nothing Compares 2 U,-13,0.825
Sir Mix-A-Lot|||Baby Got Back,-13,0.812
Sixpence None The Richer|||Kiss Me,-13,0.970
Smash Mouth|||All Star,-13,0.970
Snap!|||The Power,-13,1.000
Snow|||Informer,-13,0.894
Somethin' For The People|||My Love Is The Shhh!,-13,0.254
Soul For Real|||Candy Rain,-13,0.222
"Spice Girls, The|||Wannabe",-13,0.995
Stevie B|||Because I Love You,-13,0.421
Styx|||Show Me The Way,-13,0.396
Sugar Ray|||Every Morning,-13,0.738
Surface|||The First Time,-13,0.386
Sweet Sensation|||If Wishes Came True,-13,0.223
TLC|||Baby-Baby-Baby,-13,0.482
TLC|||Creep,-13,0.638
TLC|||No Scrubs,-13,0.956
TLC|||Red Light Special,-13,0.401
TLC|||Unpretty,-13,0.659
TLC|||Waterfalls,-13,0.963
Tag Team|||Whoomp! There It Is,-13,0.865
Tara Kemp|||Hold You Tight,-13,0.233
Taylor Dayne|||I'll Be Your Shelter,-13,0.498
Taylor Dayne|||Love Will Lead You Back,-13,0.270
Technotronic|||Pump Up The Jam,-13,0.916
Third Eye Blind|||Semi-Charmed Life,-13,0.836
Timmy T|||One More Try,-13,0.570
Tommy Page|||I'll Be Your Everything,-13,0.251
Toni Braxton|||Breathe Again,-13,0.475
Toni Braxton|||Un-Break My Heart,-13,0.974
Toni Braxton|||You're Makin' Me High,-13,0.404
Tony Rich Project|||Nobody Knows,-13,0.497
Tracie Spencer|||This House,-13,0.136
Tracy Chapman|||Give Me One Reason,-13,0.676
UB40|||Can't Help Falling In Love,-13,0.865
Usher|||My Way,-13,0.298
Usher|||Nice and Slow,-13,0.339
Usher|||You Make Me Wanna..,-13,0.514
Vanessa Williams and Brian McKnight|||Love Is,-13,0.552
Vanessa Williams|||Colors Of The Wind,-13,0.633
Vanessa Williams|||Save The Best For Last,-13,0.768
Vanilla Ice|||Ice Ice Baby,-13,0.895
Vanilla Ice|||Play That Funky Music,-13,0.668
Warren G|||Regulate,-13,0.704
Whitney Houston|||All The Man That I Need,-13,0.521
Whitney Houston|||Exhale,-13,0.491
Whitney Houston|||Heartbreak Hotel,-13,0.294
Whitney Houston|||I Believe In You And Me,-13,0.390
Whitney Houston|||I Have Nothing,-13,0.786
Whitney Houston|||I Will Always Love You,-13,0.974
Whitney Houston|||I'm Every Woman,-13,0.822
Whitney Houston|||I'm Your Baby Tonight,-13,0.806
Whitney Houston|||It's Not Right But It's Okay,-13,0.631
Will Smith|||Gettin' Jiggy Wit It,-13,0.880
Will Smith|||Wild Wild West,-13,0.924
Wilson Phillips|||Hold On,-13,0.815
Wilson Phillips|||Impulsive,-13,0.581
Wilson Phillips|||Release Me,-13,0.696
Wilson Phillips|||You're In Love,-13,0.505
Wreckx-N-Effect|||Rump Shaker,-13,0.776
Xscape|||Just Kickin' It,-13,0.188
diVINYLS|||I Touch Myself,-13,0.709
Popular average,-13,0.958
2 Pac|||California Love,-12,0.540
2Pac|||How Do U Want It,-12,0.226
702|||Where My Girls At?,-12,0.614
Ace Of Base|||All That She Wants,-12,0.940
Ace Of Base|||Don't Turn Around,-12,0.909
Ace Of Base|||The Sign,-12,0.955
Adina Howard|||Freak Like Me,-12,0.280
Aerosmith|||I Don't Want To Miss A Thing,-12,0.953
Aerosmith|||Janie's Got A Gun,-12,0.846
Alanis Morissette|||Ironic,-12,0.979
Alannah Myles|||Black Velvet,-12,0.947
Alias|||More Than Words Can Say,-12,0.219
All Saints|||Never Ever,-12,0.661
All-4-One|||I Swear,-12,0.935
Allure|||All Cried Out,-12,0.203
Amy Grant|||Baby Baby,-12,0.724
Amy Grant|||Every Heartbeat,-12,0.611
Atlantic Starr|||Masterpiece,-12,0.167
"B-52's, The|||Roam",-12,0.692
BLACKstreet|||No Diggity,-12,0.852
Babyface|||When Can I See You,-12,0.364
"Backstreet Boys, The|||Everybody ",-12,1.000
"Backstreet Boys, The|||Quit Playing Games ",-12,0.875
Barenaked Ladies|||One Week,-12,0.714
Bell Biv DeVoe|||Do Me!,-12,0.615
Bell Biv DeVoe|||Poison,-12,0.568
Bette Midler|||From A Distance,-12,0.719
Billy Idol|||Cradle Of Love,-12,0.531
Billy Joel|||The River Of Dreams,-12,0.795
Billy Ray Cyrus|||Achy Breaky Heart,-12,0.860
Bobby Brown|||Humpin' Around,-12,0.762
Bon Jovi|||Always,-12,0.725
Bone Thugs N Harmony|||Look Into My Eyes,-12,0.304
Bone Thugs N Harmony|||Tha Crossroads,-12,0.651
Boyz II Men|||4 Seasons Of Loneliness,-12,0.329
Boyz II Men|||End Of The Road,-12,0.774
Boyz II Men|||I'll Make Love To You,-12,0.667
Boyz II Men|||In The Still Of The Nite,-12,0.317
Boyz II Men|||It's So Hard To Say Goodbye To Yesterday,-12,0.606
Boyz II Men|||Motownphilly,-12,0.610
Boyz II Men|||On Bended Knee,-12,0.591
Boyz II Men|||Water Runs Dry,-12,0.574
Brandy and Monica|||The Boy Is Mine,-12,0.710
Brandy|||Baby,-12,0.382
Brandy|||Have You Ever?,-12,0.500
Brandy|||Sittin' Up In My Room,-12,0.338
Brian McKnight|||Back At One,-12,0.578
Britney Spears|||..Baby One More Time,-12,0.984
Bryan Adams|||All For Love,-12,0.673
Bryan Adams|||Can't Stop This Thing We Started,-12,0.682
Bryan Adams|||Everything I Do I Do It For You,-12,0.939
Bryan Adams|||Have You Ever Really Loved A Woman?,-12,0.647
Busta Rhymes|||What's It Gonna Be?!,-12,0.107
C and C Music Factory|||Gonna Make You Sweat,-12,0.950
C and C Music Factory|||Here We Go,-12,0.698
C+C Music Factory|||Things That Make You Go Hmmmm,-12,0.714
Calloway|||I Wanna Be Rich,-12,0.316
Cathy Dennis|||Touch Me,-12,0.623
Celine Dion|||All By Myself,-12,0.845
Celine Dion|||Because You Loved Me,-12,0.783
Celine Dion|||If You Asked Me To,-12,0.516
Celine Dion|||It's All Coming Back To Me Now,-12,0.621
Celine Dion|||My Heart Will Go On,-12,0.987
Celine Dion|||The Power Of Love,-12,0.636
Celine Dion|||Where Does My Heart Beat Now,-12,0.512
Changing Faces|||Stroke You Up,-12,0.095
Cher|||Believe,-12,1.000
Christina Aguilera|||Genie In A Bottle,-12,0.950
Color Me Badd|||All 4 Love,-12,0.704
Color Me Badd|||I Adore Mi Amor,-12,0.457
Color Me Badd|||I Wanna Sex You Up,-12,0.783
Coolio|||Fantastic Voyage,-12,0.547
Coolio|||Gangsta's Paradise,-12,0.961
Crash Test Dummies|||Mmm Mmm Mmm Mmm,-12,0.600
D.R.S.|||Gangsta Lean,-12,0.227
DJ Jazzy Jeff and The Fresh Prince|||Summertime,-12,0.763
Damn Yankees|||High Enough,-12,0.213
Deborah Cox|||Nobody's Supposed To Be Here,-12,0.296
Deee-Lite|||Groove Is In The Heart,-12,0.833
"Destiny's Child|||Bills, Bills, Bills",-12,0.766
Divine|||Lately,-12,0.231
Donna Lewis|||I Love You Always Forever,-12,0.810
Dr. Dre|||Nuthin' But A G Thang,-12,0.661
Dru Hill|||How Deep Is Your Love,-12,0.380
Dru Hill|||In My Bed,-12,0.186
Duran Duran|||Ordinary World,-12,0.750
EMF|||Unbelievable,-12,0.852
Elton John|||Can You Feel The Love Tonight,-12,0.965
Elton John|||Candle In The Wind,-12,0.597
En Vogue|||Don't Let Go,-12,0.740
En Vogue|||Hold On,-12,0.531
En Vogue|||My Lovin',-12,0.783
Enigma|||Return To Innocence,-12,0.725
Enrique Iglesias|||Bailamos,-12,0.961
Eric Clapton|||Tears In Heaven,-12,0.891
Everything But The Girl|||Missing,-12,0.567
Extreme|||Hole Hearted,-12,0.529
Extreme|||More Than Words,-12,0.979
George Michael|||Don't Let The Sun Go Down On Me,-12,0.725
George Michael|||Praying For Time,-12,0.441
Glenn Medeiros|||She Ain't Worth It,-12,0.333
Gloria Estefan|||Coming Out Of The Dark,-12,0.119
Guns N' Roses|||November Rain,-12,0.767
H-Town|||Knockin' Da Boots,-12,0.098
Hanson|||MMMbop,-12,0.846
Heart|||All I Wanna Do Is Make Love To You,-12,0.614
"Heights, The|||How Do You Talk To An Angel",-12,0.458
Hi-Five|||I Like The Way,-12,0.308
House Of Pain|||Jump Around,-12,0.938
Ini Kamoze|||Here Comes The Hotstepper,-12,0.761
Jade|||Don't Walk Away,-12,0.340
James Ingram|||I Don't Have The Heart,-12,0.588
Jane Child|||Don't Wanna Fall In Love,-12,0.462
Janet Jackson|||Again,-12,0.408
Janet Jackson|||Alright,-12,0.429
Janet Jackson|||And On And On,-12,0.200
"Janet Jackson|||Any Time, Any Place",-12,0.152
Janet Jackson|||Black Cat,-12,0.111
Janet Jackson|||Come Back To Me,-12,0.300
Janet Jackson|||Escapade,-12,0.534
Janet Jackson|||If,-12,0.593
Janet Jackson|||Love Will Never Do,-12,0.550
Janet Jackson|||Runaway,-12,0.550
Janet Jackson|||That's The Way Love Goes,-12,0.500
Janet|||I Get Lonely,-12,0.226
Janet|||Together Again,-12,0.714
Jennifer Lopez|||If You Had My Love,-12,0.892
Jennifer Paige|||Crush,-12,0.717
Jessica Simpson|||I Wanna Love You Forever,-12,0.286
"Jesus Jones|||Real, Real, Real",-12,0.238
"Jesus Jones|||Right Here, Right Now",-12,0.682
Jewel|||You Were Meant For Me,-12,0.742
Joan Osborne|||One Of Us,-12,0.966
Jodeci|||Lately,-12,0.098
Jody Watley|||Everything,-12,0.286
Joe Public|||Live And Learn,-12,0.390
John Mellencamp|||Wild Night,-12,0.492
Johnny Gill|||Rub You The Right Way,-12,0.250
Jon Bon Jovi|||Blaze Of Glory,-12,0.679
K-Ci and JoJo|||All My Life,-12,0.732
K-Ci and JoJo|||Tell Me It's Real,-12,0.268
Karyn White|||Romantic,-12,0.250
Keith Sweat|||Nobody,-12,0.257
Keith Sweat|||Twisted,-12,0.364
Kris Kross|||Jump,-12,0.936
LFO|||Summer Girls,-12,0.622
LL Cool J|||Hey Lover,-12,0.360
LL Cool J|||Loungin',-12,0.188
LSG|||My Body,-12,0.273
Lauryn Hill|||Doo Wop,-12,0.691
LeAnn Rimes|||How Do I Live,-12,0.569
Lenny Kravitz|||It Ain't Over Til It's Over,-12,0.825
Lisa Loeb and Nine Stories|||Stay,-12,0.645
Lisa Stansfield|||All Around The World,-12,0.815
Londonbeat|||I've Been Thinking About You,-12,0.897
Los Del Rio|||Macarena,-12,1.000
Lou Bega|||Mambo No. 5,-12,0.985
Luther Vandross|||Endless Love,-12,0.518
Luther Vandross|||Power Of Love,-12,0.400
M.C. Hammer|||Have You Seen Her,-12,0.323
M.C. Hammer|||Pray,-12,0.741
Madonna|||Erotica,-12,0.707
Madonna|||Frozen,-12,0.681
Madonna|||I'll Remember,-12,0.441
Madonna|||Justify My Love,-12,0.711
Madonna|||Secret,-12,0.714
Madonna|||Take A Bow,-12,0.707
Madonna|||This Used To Be My Playground,-12,0.679
Madonna|||Vogue,-12,0.914
Marc Anthony|||I Need To Know,-12,0.755
Mariah Carey|||Always Be My Baby,-12,0.782
Mariah Carey|||Can't Let Go,-12,0.460
Mariah Carey|||Dreamlover,-12,0.595
Mariah Carey|||Emotions,-12,0.757
Mariah Carey|||Fantasy,-12,0.750
Mariah Carey|||Heartbreaker,-12,0.607
Mariah Carey|||Hero,-12,0.566
Mariah Carey|||Honey,-12,0.493
Mariah Carey|||I Don't Wanna Cry,-12,0.484
Mariah Carey|||I Still Believe,-12,0.356
Mariah Carey|||I'll Be There,-12,0.878
Mariah Carey|||Love Takes Time,-12,0.625
Mariah Carey|||My All,-12,0.361
Mariah Carey|||Never Forget You,-12,0.395
Mariah Carey|||One Sweet Day,-12,0.766
Mariah Carey|||Someday,-12,0.659
Mariah Carey|||Vision Of Love,-12,0.692
Mariah Carey|||Without You,-12,0.825
Mark Morrison|||Return Of The Mack,-12,0.724
Marky Mark and The Funky Bunch|||Good Vibrations,-12,0.895
Mary J. Blige|||Not Gon' Cry,-12,0.149
Maxi Priest|||Close To You,-12,0.784
Maxwell|||Fortunate,-12,0.046
Meat Loaf|||I'd Do Anything For Love,-12,0.717
Meredith Brooks|||Bitch,-12,0.818
Merril Bainbridge|||Mouth,-12,0.492
Method Man|||I'll Be There For You,-12,0.283
Michael Bolton|||How Am I Supposed To Live Without You,-12,0.846
Michael Bolton|||How Can We Be Lovers,-12,0.727
Michael Bolton|||Love Is A Wonderful Thing,-12,0.622
Michael Bolton|||When A Man Loves A Woman,-12,0.765
Michael Jackson|||Black Or White,-12,0.966
Michael Jackson|||Remember The Time,-12,0.754
Michael Jackson|||You Are Not Alone,-12,0.868
Milli Vanilli|||All Or Nothing,-12,0.250
Monica|||Angel Of Mine,-12,0.397
Monica|||Don't Take It Personal,-12,0.306
Monica|||For You I Will,-12,0.553
Monica|||The First Night,-12,0.175
Montell Jordan|||Let's Ride,-12,0.170
Montell Jordan|||This Is How We Do It,-12,0.964
Mr. Big|||To Be With You,-12,0.864
Nelson|||Can't Live Without Your Love And Affection,-12,0.294
New Edition|||Hit Me Off,-12,0.143
New Kids On The Block|||Step By Step,-12,0.758
Next|||Too Close,-12,0.500
Nicki French|||Total Eclipse Of The Heart,-12,0.782
"Notorious B.I.G., The|||Hypnotize",-12,0.804
"Notorious B.I.G., The|||Mo Money, Mo Problems",-12,0.731
"Notorious B.I.G., The|||One More Chance-Stay With Me",-12,0.500
"Notorious B.I.G., The|||The What",-12,0.481
Onyx|||Slam,-12,0.700
PM Dawn|||I'd Die Without You,-12,0.143
PM Dawn|||Set Adrift On Memory Bliss,-12,0.719
Patty Smyth|||Sometimes Love Just Ain't Enough,-12,0.475
Paula Abdul|||Opposites Attract,-12,0.867
Paula Abdul|||Rush Rush,-12,0.682
Paula Abdul|||The Promise Of A New Day,-12,0.405
Peabo Bryson and Regina Bell|||A Whole New World,-12,0.978
Pearl Jam|||Last Kiss,-12,0.609
Pebbles|||Giving You The Benefit,-12,0.184
Phil Collins|||Do You Remember?,-12,0.286
Phil Collins|||I Wish It Would Rain Down,-12,0.513
Phil Collins|||Something Happened On The Way To Heaven,-12,0.636
Poison|||Something To Believe In,-12,0.395
Poison|||Unskinny Bop,-12,0.543
Prince|||Diamonds And Pearls,-12,0.268
"Proclaimers, The|||I'm Gonna Be ",-12,0.962
Puff Daddy and Faith Evans|||I'll Be Missing You,-12,1.000
Puff Daddy|||Been Around The World,-12,0.448
Puff Daddy|||Can't Nobody Hold Me Down,-12,0.593
